model_name,model_source_url,tags_source_url,translation_source_url,tag_id,tag,display_name_en,wd14_category_id,wd14_category,semantic_class,chinese_translation,chinese_description,english_description,translation_method,note
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,703219,multicolored_wings,multicolored wings,0,general,Attire / Accessory,多彩翅膀,一对具有至少两种或更多颜色的翅膀,A pair of wings that have at least two or more colors present,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,382440,pantylines,pantylines,0,general,Attire / Accessory,裤线,紧身衣物下可见内裤轮廓。,The outline of the panties being visible underneath tight clothes.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1312614,blue_hakama,blue hakama,0,general,Attire / Accessory,蓝色袴,一条蓝色的袴,A hakama that is colored blue,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1441884,rectangular_eyewear,rectangular eyewear,0,general,Attire / Accessory,矩形眼镜,眼镜形状是矩形而不是圆形的。,Eyewear shaped like rectangles rather than rounded.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,619633,baozi,baozi,0,general,Other General,包子,各种中国菜肴中的一种蒸制、带馅的面包状饺子。,"A type of steamed, filled bun or bread-like dumpling in various Chinese cuisines.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,7646,slave,slave,0,general,Other General,奴隶,当一个角色被描绘或视为奴隶时使用此标签。,Use this tag when a character is seen depicted or treated as a slave.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,483981,american_flag,american flag,0,general,Object / Prop,美国国旗,美国国旗由13条红白相间的条纹和蓝色背景上的50颗白色星星组成,The flag of the United States with 13 red and white stripes and 50 white stars on a blue field,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,605759,skirt_suit,skirt suit,0,general,Attire / Accessory,裙装套装,一种由裙子和匹配或协调的外套或夹克组成的女性套装。,A woman's suit of clothing consisting of a skirt and a matching or coordinating coat or jacket.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1371311,aqua_bowtie,aqua bowtie,0,general,Attire / Accessory,水绿色领结,一个水绿色的领结,An aqua-colored bowtie,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,613840,happy_halloween,happy halloween,0,general,Other General,万圣节快乐,画面中出现“万圣节快乐”的标语,"The message ""Happy Halloween"" written somewhere",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,378767,bleeding,bleeding,0,general,Other General,出血,从伤口失血行为，由伤口或割伤处流出红色液体。,"The act of losing blood from an injury, consisting of red fluid drooling out of a wound or cut.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,12733,thinking,thinking,0,general,Other General,思考,脸上带有沉思的表情，能明显看到角色在想什么，包括能够读取角色没有说出来的文字。,"A look of pondering on one's face. Visibly seeing what a character is picturing, including being able to read text that the character is not saying out loud.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,493576,feather_boa,feather boa,0,general,Attire / Accessory,羽毛围巾,一种由羽毛或皮毛制成、缠绕在手臂或颈部的长而薄的蓬松时尚配饰。,"A long thin fluffy fashion accessory made of feathers or fur, worn wrapped around the arms or neck.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,575181,o-ring_bottom,o-ring bottom,0,general,Attire / Accessory,O型圈底裤,使用O型圈或其他带孔形状连接部分的底裤。,A bottom where an O-shaped ring or other shapes with a hole are used to connect parts of the garment.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,7641,piggyback,piggyback,0,general,Relationship / Interaction,背人,载人者用背部支撑人并抱着他们的腿，而被载人者的手臂环绕在载人者的胸前或脖子上。,"A form of carrying where the carrier supports a person on their back and holds their legs, while the person being carried wraps their arms around the carrier's chest or neck.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,375460,ceiling,ceiling,0,general,Other General,天花板,房间或类似隔间的上部内表面。,The upper interior surface of a room or other similar compartment.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,590746,goggles_around_neck,goggles around neck,0,general,Other General,脖子上的护目镜,脖子上佩戴或放置的护目镜,Goggles resting or worn around the neck,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,583009,arm_around_waist,arm around waist,0,general,Body / Appearance,环抱腰部,一只角色的手臂环绕在另一名角色的腰部,A character's arm wrapped around another's waist,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,494260,purple_wings,purple wings,0,general,Attire / Accessory,紫色翅膀,一对紫色的翅膀,A pair of wings that are colored purple,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1316028,american_flag_legwear,american flag legwear,0,general,Attire / Accessory,美国国旗图案服装,带有美国国旗颜色的服装，蓝色带星星和红白条纹。,"Legwear in the colors of the American flag, blue with stars and red and white stripes.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,484752,clothes_grab,clothes grab,0,general,Attire / Accessory,揪衣服,当一个角色抓住或握住自己或别人的衣服时没有移动衣服的意图。,When a character grabs or holds on to their own or someone else's clothes without the intent to move the clothing.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,488365,letterman_jacket,letterman jacket,0,general,Attire / Accessory,校服夹克,一种美国高中/大学生和运动员常穿的运动夹克。,A sports jacket commonly worn by American high school/college students and athletes.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1390670,breast_tattoo,breast tattoo,0,general,Body / Appearance,胸部纹身,纹身位于胸部。,A tattoo located on the breast.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,375792,kogal,kogal,0,general,Other General,女高中生辣妹,女高中生辣妹是日本年轻女子高中生中的时尚潮流，特点是浓妆、晒黑皮肤、俚语、染发和短校服。,"Kogal is a fashion trend among young female Japanese high school students, characterized by heavy makeup, tan skin, slang, colored hair, and short school uniforms.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,207834,mascara,mascara,0,general,Other General,睫毛膏,一种用于增厚、拉长或定义睫毛的化妆品。,"A type of makeup used to thicken, lengthen, or define eyelashes.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,578557,digital_media_player,digital media player,0,general,Other General,数字媒体播放器,数字媒体播放器是一个储存、整理和播放音频文件的电子设备。,"A digital media player is an electronic device that stores, organizes, and plays audio files.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,403195,squirrel_ears,squirrel ears,0,general,Species / Fantasy Trait,松鼠耳朵,当角色有松鼠的耳朵时使用。,Use when a character has ears of a squirrel.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,2833,collage,collage,0,general,Other General,拼贴画,在一幅图中包含几张图片，通常是截屏或不同画家绘制的角色,"A collection of several images in one, usually of screencaps or characters drawn by different artists",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,548910,chain_necklace,chain necklace,0,general,Attire / Accessory,链条项链,由链条链接组成的项链。,A necklace composed of chain links.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1410709,ejaculating_while_penetrated,ejaculating while penetrated,0,general,Other General,穿透射精,当男性或扶她在肛门或阴道被穿透时射精。,When a male or futanari ejaculates while being anally or vaginally penetrated.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,682128,hands_on_another's_shoulders,hands on another's shoulders,0,general,Body / Appearance,双手搭在他人肩上,当某一角色的双手都搭在另一角色的双肩上时,When both of one character's hands are on both of another's shoulders,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
